Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,Revenue,Orders,CLV_Estimate
C11427,3,41,9740.111,5,5,5,15,Champions,9740.111,41,14610.166500000001
C11428,7,13,2172.671,4,3,3,10,Loyal Customers,2172.671,13,3259.0064999999995
C11429,51,8,1383.1025,2,2,2,6,Needs Attention,1383.1025,8,2074.65375
C11430,21,10,1444.798,3,3,2,8,Potential Loyalists,1444.798,10,2167.197
C11431,6,4,858.587,4,1,1,6,Needs Attention,858.587,4,1287.8805
C11432,132,5,1461.63,1,1,2,4,Needs Attention,1461.63,5,2192.445
C11433,453,2,513.786,1,1,1,3,At Risk,513.786,2,770.6789999999999
C11434,1,37,8371.487,5,5,5,15,Champions,8371.487,37,12557.230499999998
C11435,218,5,1684.192,1,1,2,4,Needs Attention,1684.192,5,2526.288
C11436,13,55,12847.4635,4,5,5,14,Champions,12847.4635,55,19271.19525
C11437,4,9,2479.719,5,2,3,10,Loyal Customers,2479.719,9,3719.5785
C11438,7,16,4139.6455000000005,4,4,4,12,Loyal Customers,4139.6455000000005,16,6209.468250000001
C11439,11,6,1869.7925,4,1,2,7,Potential Loyalists,1869.7925,6,2804.6887500000003
C11440,46,14,4083.7705,2,4,4,10,Loyal Customers,4083.7705,14,6125.65575
C11441,5,6,1046.3125,5,1,1,7,Potential Loyalists,1046.3125,6,1569.46875
C11442,6,20,5153.8545,4,4,4,12,Loyal Customers,5153.8545,20,7730.78175
C11443,23,11,1514.668,3,3,2,8,Potential Loyalists,1514.668,11,2272.002
C11444,8,9,2517.527,4,2,3,9,Potential Loyalists,2517.527,9,3776.2905
C11445,39,8,3857.6730000000002,2,2,4,8,Potential Loyalists,3857.6730000000002,8,5786.5095
C11446,23,6,1694.326,3,1,2,6,Needs Attention,1694.326,6,2541.489
C11447,8,14,3567.7175,4,4,4,12,Loyal Customers,3567.7175,14,5351.57625
C11448,52,5,1000.4180000000001,2,1,1,4,Needs Attention,1000.4180000000001,5,1500.6270000000002
C11449,66,13,2908.239,2,3,3,8,Potential Loyalists,2908.239,13,4362.3585
C11450,52,11,5910.47,2,3,4,9,Potential Loyalists,5910.47,11,8865.705
C11452,11,27,5146.2035,4,4,4,12,Loyal Customers,5146.2035,27,7719.305249999999
C11453,9,16,3196.9875,4,4,3,11,Loyal Customers,3196.9875,16,4795.481250000001
C11454,20,12,1641.6309999999999,3,3,2,8,Potential Loyalists,1641.6309999999999,12,2462.4465
C11455,27,23,4734.528,3,4,4,11,Loyal Customers,4734.528,23,7101.792
C11456,17,9,3835.0730000000003,3,2,4,9,Potential Loyalists,3835.0730000000003,9,5752.6095000000005
C11457,6,29,7470.221,4,5,5,14,Champions,7470.221,29,11205.3315
C11458,1,32,7611.417,5,5,5,15,Champions,7611.417,32,11417.1255
C11459,64,4,1545.24,2,1,2,5,Needs Attention,1545.24,4,2317.86
C11460,61,19,8368.921,2,4,5,11,Loyal Customers,8368.921,19,12553.3815
C11461,11,17,5844.5215,4,4,4,12,Loyal Customers,5844.5215,17,8766.78225
C11462,68,33,10238.3525,2,5,5,12,Loyal Customers,10238.3525,33,15357.528750000001
C11463,76,12,1854.5695,1,3,2,6,Needs Attention,1854.5695,12,2781.8542500000003
C11464,27,12,2802.127,3,3,3,9,Potential Loyalists,2802.127,12,4203.1905
C11465,6,31,7736.984,4,5,5,14,Champions,7736.984,31,11605.476
C11466,460,1,263.432,1,1,1,3,At Risk,263.432,1,395.148
C11467,6,19,4942.647,4,4,4,12,Loyal Customers,4942.647,19,7413.970499999999
C11468,4,6,1476.997,5,1,2,8,Potential Loyalists,1476.997,6,2215.4955
C11469,298,4,412.7645,1,1,1,3,At Risk,412.7645,4,619.14675
C11470,8,13,3836.312,4,3,4,11,Loyal Customers,3836.312,13,5754.468
C11471,4,5,1530.402,5,1,2,8,Potential Loyalists,1530.402,5,2295.603
C11472,19,10,2377.7865,3,3,3,9,Potential Loyalists,2377.7865,10,3566.6797500000002
C11473,198,6,884.7625,1,1,1,3,At Risk,884.7625,6,1327.1437500000002
C11474,11,4,1041.588,4,1,1,6,Needs Attention,1041.588,4,1562.382
C11475,12,10,2071.655,4,3,3,10,Loyal Customers,2071.655,10,3107.4825
C11476,1,14,2202.181,5,4,3,12,Loyal Customers,2202.181,14,3303.2715
C11477,120,10,1401.237,1,3,2,6,Needs Attention,1401.237,10,2101.8555
C11478,23,12,2753.2775,3,3,3,9,Potential Loyalists,2753.2775,12,4129.91625
C11479,22,11,1344.6395,3,3,2,8,Potential Loyalists,1344.6395,11,2016.9592499999999
C11480,106,10,1630.1035,1,3,2,6,Needs Attention,1630.1035,10,2445.15525
C11481,1,31,6203.0435,5,5,4,14,Champions,6203.0435,31,9304.56525
C11482,37,7,1145.6705,2,2,1,5,Needs Attention,1145.6705,7,1718.5057499999998
C11483,1,13,3067.3905,5,3,3,11,Loyal Customers,3067.3905,13,4601.08575
C11484,270,9,3275.462,1,2,4,7,Potential Loyalists,3275.462,9,4913.193
C11485,4,13,2669.998,5,3,3,11,Loyal Customers,2669.998,13,4004.9970000000003
C11486,132,3,767.2460000000001,1,1,1,3,At Risk,767.2460000000001,3,1150.8690000000001
C11487,25,10,2248.075,3,3,3,9,Potential Loyalists,2248.075,10,3372.1124999999997
C11488,17,7,1623.5900000000001,3,2,2,7,Potential Loyalists,1623.5900000000001,7,2435.385
C11489,51,45,9503.23,2,5,5,12,Loyal Customers,9503.23,45,14254.845
C11490,80,9,1391.62,1,2,2,5,Needs Attention,1391.62,9,2087.43
C11491,7,12,2364.0125000000003,4,3,3,10,Loyal Customers,2364.0125000000003,12,3546.01875
C11492,15,8,3196.3940000000002,3,2,3,8,Potential Loyalists,3196.3940000000002,8,4794.591
C11493,4,22,3697.4785,5,4,4,13,Champions,3697.4785,22,5546.21775
C11494,8,9,1498.0245,4,2,2,8,Potential Loyalists,1498.0245,9,2247.03675
C11495,27,3,1125.994,3,1,1,5,Needs Attention,1125.994,3,1688.991
C11496,37,10,2941.3385,2,3,3,8,Potential Loyalists,2941.3385,10,4412.00775
C11497,52,5,1148.3185,2,1,1,4,Needs Attention,1148.3185,5,1722.47775
C11498,159,10,1413.071,1,3,2,6,Needs Attention,1413.071,10,2119.6065
C11499,33,56,10346.0485,2,5,5,12,Loyal Customers,10346.0485,56,15519.072750000001
C11500,27,21,3835.507,3,4,4,11,Loyal Customers,3835.507,21,5753.2605
C11501,7,5,1243.846,4,1,2,7,Potential Loyalists,1243.846,5,1865.769
C11502,26,13,3775.7125,3,3,4,10,Loyal Customers,3775.7125,13,5663.56875
C11503,28,44,11404.602,3,5,5,13,Champions,11404.602,44,17106.903000000002
C11504,36,14,3278.3635,2,4,4,10,Loyal Customers,3278.3635,14,4917.54525
C11505,14,6,1167.232,3,1,1,5,Needs Attention,1167.232,6,1750.848
C11506,35,6,1783.964,2,1,2,5,Needs Attention,1783.964,6,2675.946
C11507,95,8,2307.396,1,2,3,6,Needs Attention,2307.396,8,3461.094
C11508,14,12,2392.968,3,3,3,9,Potential Loyalists,2392.968,12,3589.4519999999998
C11509,6,9,2025.8319999999999,4,2,2,8,Potential Loyalists,2025.8319999999999,9,3038.7479999999996
C11510,11,30,6146.959,4,5,4,13,Champions,6146.959,30,9220.4385
C11511,6,60,19387.4765,4,5,5,14,Champions,19387.4765,60,29081.21475
C11512,26,11,3207.2285,3,3,3,9,Potential Loyalists,3207.2285,11,4810.84275
C11513,9,10,1536.5259999999998,4,3,2,9,Potential Loyalists,1536.5259999999998,10,2304.7889999999998
C11514,36,38,8318.3665,2,5,5,12,Loyal Customers,8318.3665,38,12477.54975
C11515,9,31,7441.82,4,5,5,14,Champions,7441.82,31,11162.73
C11516,1,5,1023.864,5,1,1,7,Potential Loyalists,1023.864,5,1535.796
C11517,1,28,8481.4835,5,4,5,14,Champions,8481.4835,28,12722.22525
C11518,4,23,5994.624,5,4,4,13,Champions,5994.624,23,8991.936
C11519,6,66,17702.19,4,5,5,14,Champions,17702.19,66,26553.284999999996
C11520,20,3,579.465,3,1,1,5,Needs Attention,579.465,3,869.1975
C11521,19,10,2026.667,3,3,2,8,Potential Loyalists,2026.667,10,3040.0005
C11522,152,1,117.55,1,1,1,3,At Risk,117.55,1,176.325
C11523,17,7,843.972,3,2,1,6,Needs Attention,843.972,7,1265.958
C11524,25,9,3186.49,3,2,3,8,Potential Loyalists,3186.49,9,4779.735
C11525,10,41,12555.2895,4,5,5,14,Champions,12555.2895,41,18832.934250000002
C11526,16,12,1843.601,3,3,2,8,Potential Loyalists,1843.601,12,2765.4015
C11527,3,31,6658.305,5,5,4,14,Champions,6658.305,31,9987.4575
C11528,12,9,1890.393,4,2,2,8,Potential Loyalists,1890.393,9,2835.5895
C11529,53,18,4532.443,2,4,4,10,Loyal Customers,4532.443,18,6798.664500000001
C11530,186,4,1490.536,1,1,2,4,Needs Attention,1490.536,4,2235.804
C11531,15,14,3892.77,3,4,4,11,Loyal Customers,3892.77,14,5839.155
C11532,4,50,13696.3635,5,5,5,15,Champions,13696.3635,50,20544.54525
C11533,1,9,2319.371,5,2,3,10,Loyal Customers,2319.371,9,3479.0565
C11534,1,28,7336.118,5,4,5,14,Champions,7336.118,28,11004.177
C11535,69,4,1595.6345000000001,2,1,2,5,Needs Attention,1595.6345000000001,4,2393.45175
C11536,10,44,12083.6505,4,5,5,14,Champions,12083.6505,44,18125.475749999998
C11537,3,24,4856.354,5,4,4,13,Champions,4856.354,24,7284.531000000001
C11538,1,32,8668.089,5,5,5,15,Champions,8668.089,32,13002.1335
C11539,6,5,1025.8485,4,1,1,6,Needs Attention,1025.8485,5,1538.77275
C11540,10,13,4164.002,4,3,4,11,Loyal Customers,4164.002,13,6246.003000000001
C11541,31,35,13739.412,2,5,5,12,Loyal Customers,13739.412,35,20609.118000000002
C11542,58,4,871.6855,2,1,1,4,Needs Attention,871.6855,4,1307.52825
C11543,30,39,10780.076500000001,3,5,5,13,Champions,10780.076500000001,39,16170.11475
C11544,4,14,1875.5705,5,4,2,11,Loyal Customers,1875.5705,14,2813.35575
C11545,79,3,531.0799999999999,1,1,1,3,At Risk,531.0799999999999,3,796.6199999999999
C11546,72,20,6872.362,1,4,5,10,Loyal Customers,6872.362,20,10308.543
C11547,302,5,1326.2965,1,1,2,4,Needs Attention,1326.2965,5,1989.4447499999999
C11548,76,26,5522.453,1,4,4,9,Potential Loyalists,5522.453,26,8283.6795
C11549,24,28,9412.8915,3,4,5,12,Loyal Customers,9412.8915,28,14119.33725
C11550,81,27,6538.9185,1,4,4,9,Potential Loyalists,6538.9185,27,9808.37775
C11551,7,25,7792.0425,4,4,5,13,Champions,7792.0425,25,11688.06375
C11552,172,3,363.58399999999995,1,1,1,3,At Risk,363.58399999999995,3,545.376
C11553,19,5,955.238,3,1,1,5,Needs Attention,955.238,5,1432.857
C11554,87,5,1157.4155,1,1,1,3,At Risk,1157.4155,5,1736.12325
C11555,63,7,1940.2485,2,2,2,6,Needs Attention,1940.2485,7,2910.37275
C11556,15,5,1763.1060000000002,3,1,2,6,Needs Attention,1763.1060000000002,5,2644.6590000000006
C11557,4,5,778.5775,5,1,1,7,Potential Loyalists,778.5775,5,1167.86625
C11558,4,17,6297.2755,5,4,4,13,Champions,6297.2755,17,9445.91325
C11559,150,3,421.234,1,1,1,3,At Risk,421.234,3,631.851
C11560,42,32,7066.8994999999995,2,5,5,12,Loyal Customers,7066.8994999999995,32,10600.34925
C11561,129,9,2207.8775,1,2,3,6,Needs Attention,2207.8775,9,3311.81625
C11562,15,7,1216.185,3,2,1,6,Needs Attention,1216.185,7,1824.2775
C11563,10,28,7414.032,4,4,5,13,Champions,7414.032,28,11121.048
C11564,4,10,2856.688,5,3,3,11,Loyal Customers,2856.688,10,4285.032
C11565,14,9,2087.8705,3,2,3,8,Potential Loyalists,2087.8705,9,3131.80575
C11566,91,3,1587.144,1,1,2,4,Needs Attention,1587.144,3,2380.716
C11567,2,37,11122.779,5,5,5,15,Champions,11122.779,37,16684.1685
C11568,3,12,2584.1580000000004,5,3,3,11,Loyal Customers,2584.1580000000004,12,3876.2370000000005
C11569,23,11,5638.174,3,3,4,10,Loyal Customers,5638.174,11,8457.261
C11570,25,41,9183.3845,3,5,5,13,Champions,9183.3845,41,13775.07675
C11571,9,37,8433.344000000001,4,5,5,14,Champions,8433.344000000001,37,12650.016000000001
C11572,17,24,7293.817,3,4,5,12,Loyal Customers,7293.817,24,10940.7255
C11573,3,11,1819.646,5,3,2,10,Loyal Customers,1819.646,11,2729.469
C11574,129,2,651.0425,1,1,1,3,At Risk,651.0425,2,976.56375
C11575,9,46,11484.912,4,5,5,14,Champions,11484.912,46,17227.368000000002
C11576,78,15,4288.162,1,4,4,9,Potential Loyalists,4288.162,15,6432.243
C11577,38,4,913.4155000000001,2,1,1,4,Needs Attention,913.4155000000001,4,1370.12325
C11578,4,5,1504.7135,5,1,2,8,Potential Loyalists,1504.7135,5,2257.07025
C11579,61,12,2441.756,2,3,3,8,Potential Loyalists,2441.756,12,3662.634
C11580,7,20,7540.2515,4,4,5,13,Champions,7540.2515,20,11310.377250000001
C11581,132,1,141.08,1,1,1,3,At Risk,141.08,1,211.62
C11582,44,40,10528.377,2,5,5,12,Loyal Customers,10528.377,40,15792.5655
C11583,7,52,12997.574,4,5,5,14,Champions,12997.574,52,19496.361
C11584,6,17,3381.8720000000003,4,4,4,12,Loyal Customers,3381.8720000000003,17,5072.808000000001
C11585,2,10,2361.907,5,3,3,11,Loyal Customers,2361.907,10,3542.8605000000002
C11586,5,14,1652.434,5,4,2,11,Loyal Customers,1652.434,14,2478.651
C11587,51,10,2684.3715,2,3,3,8,Potential Loyalists,2684.3715,10,4026.5572500000003
C11588,1,32,6680.75,5,5,4,14,Champions,6680.75,32,10021.125
C11589,11,42,9919.9575,4,5,5,14,Champions,9919.9575,42,14879.93625
C11590,283,1,402.47700000000003,1,1,1,3,At Risk,402.47700000000003,1,603.7155
C11591,172,4,616.3315,1,1,1,3,At Risk,616.3315,4,924.49725
C11592,26,8,1493.491,3,2,2,7,Potential Loyalists,1493.491,8,2240.2365
C11593,10,44,11718.655,4,5,5,14,Champions,11718.655,44,17577.982500000002
C11594,13,18,3507.976,4,4,4,12,Loyal Customers,3507.976,18,5261.964
C11595,91,5,1209.21,1,1,1,3,At Risk,1209.21,5,1813.815
C11596,35,5,909.053,2,1,1,4,Needs Attention,909.053,5,1363.5795
C11597,3,21,5191.347,5,4,4,13,Champions,5191.347,21,7787.0205
C11598,13,59,12941.527,4,5,5,14,Champions,12941.527,59,19412.2905
C11599,3,38,12101.2855,5,5,5,15,Champions,12101.2855,38,18151.92825
C11600,17,4,518.1605000000001,3,1,1,5,Needs Attention,518.1605000000001,4,777.2407500000002
C11601,7,40,7434.9105,4,5,5,14,Champions,7434.9105,40,11152.36575
C11602,6,41,9640.718,4,5,5,14,Champions,9640.718,41,14461.077000000001
C11603,30,4,307.06,3,1,1,5,Needs Attention,307.06,4,460.59000000000003
C11604,9,39,13351.504,4,5,5,14,Champions,13351.504,39,20027.256
C11605,7,17,4337.8065,4,4,4,12,Loyal Customers,4337.8065,17,6506.70975
C11606,32,18,3219.4835,2,4,3,9,Potential Loyalists,3219.4835,18,4829.2252499999995
C11607,80,9,3064.272,1,2,3,6,Needs Attention,3064.272,9,4596.407999999999
C11608,2,10,3173.0825,5,3,3,11,Loyal Customers,3173.0825,10,4759.62375
C11609,1,35,6929.542,5,5,5,15,Champions,6929.542,35,10394.313
C11610,37,25,6594.0085,2,4,4,10,Loyal Customers,6594.0085,25,9891.01275
C11611,1,28,4744.615,5,4,4,13,Champions,4744.615,28,7116.9225
C11612,62,7,2494.5245,2,2,3,7,Potential Loyalists,2494.5245,7,3741.78675
C11613,326,2,382.765,1,1,1,3,At Risk,382.765,2,574.1475
C11614,23,29,7490.8445,3,5,5,13,Champions,7490.8445,29,11236.26675
C11615,20,6,1798.154,3,1,2,6,Needs Attention,1798.154,6,2697.2309999999998
C11616,123,3,315.35699999999997,1,1,1,3,At Risk,315.35699999999997,3,473.03549999999996
C11617,46,6,2241.5299999999997,2,1,3,6,Needs Attention,2241.5299999999997,6,3362.2949999999996
C11618,52,6,2593.2025,2,1,3,6,Needs Attention,2593.2025,6,3889.80375
C11619,59,21,3919.376,2,4,4,10,Loyal Customers,3919.376,21,5879.064
C11620,14,9,1855.613,3,2,2,7,Potential Loyalists,1855.613,9,2783.4195
C11621,19,24,3758.362,3,4,4,11,Loyal Customers,3758.362,24,5637.543
C11622,169,11,2847.2525,1,3,3,7,Potential Loyalists,2847.2525,11,4270.87875
C11623,2,8,2385.339,5,2,3,10,Loyal Customers,2385.339,8,3578.0085
C11624,29,16,4615.1405,3,4,4,11,Loyal Customers,4615.1405,16,6922.71075
C11625,6,4,769.633,4,1,1,6,Needs Attention,769.633,4,1154.4495000000002
C11626,6,24,5293.123500000001,4,4,4,12,Loyal Customers,5293.123500000001,24,7939.68525
C11627,89,1,230.724,1,1,1,3,At Risk,230.724,1,346.086
C11628,57,13,2768.426,2,3,3,8,Potential Loyalists,2768.426,13,4152.639
C11629,120,5,484.28,1,1,1,3,At Risk,484.28,5,726.42
C11630,25,13,3394.595,3,3,4,10,Loyal Customers,3394.595,13,5091.8925
C11631,12,25,5652.033,4,4,4,12,Loyal Customers,5652.033,25,8478.049500000001
C11632,37,7,678.4185,2,2,1,5,Needs Attention,678.4185,7,1017.62775
C11633,5,6,1893.5439999999999,5,1,2,8,Potential Loyalists,1893.5439999999999,6,2840.316
C11634,21,5,851.628,3,1,1,5,Needs Attention,851.628,5,1277.442
C11635,26,49,9725.221,3,5,5,13,Champions,9725.221,49,14587.8315
C11636,5,25,6714.192,5,4,4,13,Champions,6714.192,25,10071.288
C11637,46,12,3133.9700000000003,2,3,3,8,Potential Loyalists,3133.9700000000003,12,4700.955
C11638,3,34,6528.5470000000005,5,5,4,14,Champions,6528.5470000000005,34,9792.820500000002
C11639,7,16,5884.8325,4,4,4,12,Loyal Customers,5884.8325,16,8827.24875
C11640,23,23,7564.3855,3,4,5,12,Loyal Customers,7564.3855,23,11346.57825
C11641,65,12,2554.3415,2,3,3,8,Potential Loyalists,2554.3415,12,3831.5122499999998
C11642,133,5,1500.699,1,1,2,4,Needs Attention,1500.699,5,2251.0485
C11643,44,42,8860.604,2,5,5,12,Loyal Customers,8860.604,42,13290.905999999999
C11644,40,7,1349.3575,2,2,2,6,Needs Attention,1349.3575,7,2024.03625
C11645,6,18,3897.121,4,4,4,12,Loyal Customers,3897.121,18,5845.681500000001
C11646,10,7,1853.999,4,2,2,8,Potential Loyalists,1853.999,7,2780.9985
C11647,4,11,1576.531,5,3,2,10,Loyal Customers,1576.531,11,2364.7965
C11648,22,8,1969.2015000000001,3,2,2,7,Potential Loyalists,1969.2015000000001,8,2953.80225
C11649,39,4,1529.2075,2,1,2,5,Needs Attention,1529.2075,4,2293.8112499999997
C11650,10,12,3411.811,4,3,4,11,Loyal Customers,3411.811,12,5117.7165
C11651,6,45,11201.453,4,5,5,14,Champions,11201.453,45,16802.1795
C11652,2,47,9344.159,5,5,5,15,Champions,9344.159,47,14016.2385
C11653,7,15,3805.186,4,4,4,12,Loyal Customers,3805.186,15,5707.779
C11654,208,9,2668.0835,1,2,3,6,Needs Attention,2668.0835,9,4002.12525
C11655,104,12,3608.126,1,3,4,8,Potential Loyalists,3608.126,12,5412.189
C11656,67,6,1458.817,2,1,2,5,Needs Attention,1458.817,6,2188.2255
C11657,3,8,2468.0375000000004,5,2,3,10,Loyal Customers,2468.0375000000004,8,3702.0562500000005
C11658,3,9,2550.8885,5,2,3,10,Loyal Customers,2550.8885,9,3826.33275
C11659,3,32,7315.471,5,5,5,15,Champions,7315.471,32,10973.2065
C11660,39,10,2134.242,2,3,3,8,Potential Loyalists,2134.242,10,3201.3630000000003
C11661,84,17,2965.2754999999997,1,4,3,8,Potential Loyalists,2965.2754999999997,17,4447.91325
C11662,1,47,11670.164,5,5,5,15,Champions,11670.164,47,17505.246
C11663,3,25,5933.6655,5,4,4,13,Champions,5933.6655,25,8900.49825
C11664,6,34,7229.0945,4,5,5,14,Champions,7229.0945,34,10843.64175
C11665,11,9,3106.534,4,2,3,9,Potential Loyalists,3106.534,9,4659.801
C11666,3,4,918.715,5,1,1,7,Potential Loyalists,918.715,4,1378.0725
C11667,327,3,531.42,1,1,1,3,At Risk,531.42,3,797.1299999999999
C11668,5,40,9648.493,5,5,5,15,Champions,9648.493,40,14472.7395
C11669,100,10,2470.1415,1,3,3,7,Potential Loyalists,2470.1415,10,3705.2122500000005
C11670,1,31,5331.452,5,5,4,14,Champions,5331.452,31,7997.178
C11671,31,12,2666.072,2,3,3,8,Potential Loyalists,2666.072,12,3999.108
C11672,1,28,6559.976500000001,5,4,4,13,Champions,6559.976500000001,28,9839.964750000001
C11673,98,5,1051.8465,1,1,1,3,At Risk,1051.8465,5,1577.7697500000002
C11674,7,46,11486.475,4,5,5,14,Champions,11486.475,46,17229.7125
C11675,64,8,1976.3955,2,2,2,6,Needs Attention,1976.3955,8,2964.59325
C11676,48,7,3547.2085,2,2,4,8,Potential Loyalists,3547.2085,7,5320.81275
C11677,135,7,1288.951,1,2,2,5,Needs Attention,1288.951,7,1933.4265
C11678,53,8,2202.3485,2,2,3,7,Potential Loyalists,2202.3485,8,3303.52275
C11679,14,11,3405.992,3,3,4,10,Loyal Customers,3405.992,11,5108.988
C11680,71,7,1414.321,1,2,2,5,Needs Attention,1414.321,7,2121.4815
C11681,19,10,1459.371,3,3,2,8,Potential Loyalists,1459.371,10,2189.0565
C11682,6,9,3137.206,4,2,3,9,Potential Loyalists,3137.206,9,4705.809
C11683,9,42,10524.9875,4,5,5,14,Champions,10524.9875,42,15787.481249999999
C11684,2,17,4310.4575,5,4,4,13,Champions,4310.4575,17,6465.686250000001
C11685,24,11,3190.3775,3,3,3,9,Potential Loyalists,3190.3775,11,4785.56625
C11686,264,8,4117.799,1,2,4,7,Potential Loyalists,4117.799,8,6176.6985
C11687,9,7,889.155,4,2,1,7,Potential Loyalists,889.155,7,1333.7325
C11688,5,29,6757.2045,5,5,4,14,Champions,6757.2045,29,10135.80675
C11689,46,7,1368.14,2,2,2,6,Needs Attention,1368.14,7,2052.21
C11690,7,17,5399.9705,4,4,4,12,Loyal Customers,5399.9705,17,8099.955750000001
C11691,3,24,4379.8895,5,4,4,13,Champions,4379.8895,24,6569.83425
C11692,98,13,3267.6839999999997,1,3,3,7,Potential Loyalists,3267.6839999999997,13,4901.526
C11693,43,9,2177.8265,2,2,3,7,Potential Loyalists,2177.8265,9,3266.73975
C11694,45,9,2303.485,2,2,3,7,Potential Loyalists,2303.485,9,3455.2275
C11695,8,8,1778.076,4,2,2,8,Potential Loyalists,1778.076,8,2667.114
C11696,6,12,2557.623,4,3,3,10,Loyal Customers,2557.623,12,3836.4345000000003
C11697,50,16,3126.101,2,4,3,9,Potential Loyalists,3126.101,16,4689.1515
C11698,114,5,1281.5314999999998,1,1,2,4,Needs Attention,1281.5314999999998,5,1922.2972499999996
C11699,39,7,1381.231,2,2,2,6,Needs Attention,1381.231,7,2071.8465
C11700,3,31,6147.2625,5,5,4,14,Champions,6147.2625,31,9220.89375
C11701,112,7,1557.712,1,2,2,5,Needs Attention,1557.712,7,2336.568
C11702,30,14,3023.9605,3,4,3,10,Loyal Customers,3023.9605,14,4535.94075
C11703,22,9,1547.5665,3,2,2,7,Potential Loyalists,1547.5665,9,2321.34975
C11704,1,3,281.162,5,1,1,7,Potential Loyalists,281.162,3,421.74299999999994
C11705,44,7,1951.3095,2,2,2,6,Needs Attention,1951.3095,7,2926.96425
C11706,10,3,224.2985,4,1,1,6,Needs Attention,224.2985,3,336.44775
C11707,7,32,5975.9605,4,5,4,13,Champions,5975.9605,32,8963.94075
C11708,61,6,1027.678,2,1,1,4,Needs Attention,1027.678,6,1541.5170000000003
C11709,22,16,3181.1800000000003,3,4,3,10,Loyal Customers,3181.1800000000003,16,4771.77
C11710,84,4,544.498,1,1,1,3,At Risk,544.498,4,816.7470000000001
C11711,23,51,13809.0285,3,5,5,13,Champions,13809.0285,51,20713.54275
C11712,57,9,2006.1375,2,2,2,6,Needs Attention,2006.1375,9,3009.20625
C11713,16,6,1285.7345,3,1,2,6,Needs Attention,1285.7345,6,1928.60175
C11714,39,12,2548.1345,2,3,3,8,Potential Loyalists,2548.1345,12,3822.20175
C11715,2,40,9031.6485,5,5,5,15,Champions,9031.6485,40,13547.472749999999
C11716,4,38,10846.407500000001,5,5,5,15,Champions,10846.407500000001,38,16269.611250000002
C11717,223,1,54.27,1,1,1,3,At Risk,54.27,1,81.405
C11718,23,6,1522.619,3,1,2,6,Needs Attention,1522.619,6,2283.9285
C11719,7,6,1697.72,4,1,2,7,Potential Loyalists,1697.72,6,2546.58
C11720,10,3,496.088,4,1,1,6,Needs Attention,496.088,3,744.1320000000001
C11721,121,13,4278.6655,1,3,4,8,Potential Loyalists,4278.6655,13,6417.998250000001
C11722,1,24,2236.8865,5,4,3,12,Loyal Customers,2236.8865,24,3355.32975
C11723,25,18,3370.509,3,4,4,11,Loyal Customers,3370.509,18,5055.7635
C11724,2,11,1954.483,5,3,2,10,Loyal Customers,1954.483,11,2931.7245
C11725,16,4,690.41,3,1,1,5,Needs Attention,690.41,4,1035.615
C11726,13,11,2221.866,4,3,3,10,Loyal Customers,2221.866,11,3332.799
C11727,20,23,5189.797,3,4,4,11,Loyal Customers,5189.797,23,7784.6955
C11728,4,45,9053.154,5,5,5,15,Champions,9053.154,45,13579.731
